PRF1	5.355	11.39	3.701	10.33	10.3	9.224	6.034	12.91	6.859	12.64	8.057	6.018	7.179	5.466	9.511	9.547	9.181
PRKRIR	9.552	10.3	10.42	10.61	10.8	9.518	9.388	10.94	11.72	10.72	10.25	9.127	9.182	9.636	10.45	10.38	11.04
PROCR	4.259	8.646	6.937	7.719	7.271	6.063	5.226	7.153	6.289	7.091	5.93	5.598	3.138	6.66	7.553	8.208	6.863
PSMB10	6.113	10.46	6.692	10.12	9.846	8.259	6.639	10.65	6.824	10.9	8.599	7.289	8.522	7.083	9.141	9.076	8.824
PSMB8	8.714	12.51	9.271	12.14	11.77	11.32	10.24	12.22	9.457	12.84	12.38	10.99	12.5	8.953	11.95	11.42	11.99
PSMB9	8.324	12.04	7.244	12.29	11.22	9.641	8.224	12.29	9.316	13.01	11.41	9.305	10.65	8	11.9	10.93	11.54
PSME1	9.674	12	9.703	12.11	11.69	10.86	9.944	12.36	10.78	12.46	11.54	10.07	11.47	9.57	11.99	11.83	11.52
PSME2	11.35	13.39	10.49	13.32	12.29	11.62	10.75	12.91	11.18	14.2	12.48	10.75	12.24	11.21	12.84	12.55	12.22
PSME3	9.627	11.03	11.42	11.7	10.6	11.93	11.03	10.77	10.82	11.05	11.39	11.2	11.4	11.4	11.39	10.77	11.68
PTAFR	4.554	10.64	4.736	9.798	9.899	6.556	5.858	9.583	6.501	8.867	6.869	5.808	5.69	5.238	8.327	8.93	7.999
PTEN	8.81	10.16	8.559	10.02	9.674	9.384	7.064	9.943	9.376	10.23	7.724	7.598	9.874	8.294	9.853	9.537	9.89
PTGS2	5.329	7.82	4.665	5.662	6.645	5.956	5.083	7.088	2.369	4.937	5.86	1.545	0.2502	5.78	6.754	6.25	6.938
PTK2	12.69	10.28	10.96	10.46	9.319	10.42	10.82	10.02	11.27	10.52	11.38	10.42	11.95	10.16	10.84	9.986	11.15
PTPRC	4.873	9.099	4.511	10.57	9.62	6.992	5.919	10.9	5.863	10.57	7.643	5.246	5.911	4.968	8.539	8.394	8.113
PTX3	7.632	9.082	5.571	6.483	7.403	5.651	4.346	7.235	5.405	6.712	6.783	8.863	4.94	8.093	9.801	6.561	6.632
PYCARD	7.162	8.891	6.709	9.762	8.879	6.727	9.546	8.649	6.586	8.839	8.234	8.652	5.295	6.887	9.673	7.804	7.362
PYDC1	0	0	0	7.486	4.006	4.091	2.761	2.15	0	0	2.805	0	0	0.2739	2.267	1.978	2.058
RAC2	5.329	11.18	5.873	10.12	10.95	9.564	6.898	12.26	7.425	11.46	7.897	6.518	7.297	7.777	9.22	9.689	9.124
RARA	8.613	9.538	8.314	8.447	8.702	8.69	8.723	8.729	8.648	8.839	8.428	7.913	7.89	8.371	9.239	8.798	8.76
RARB	8.698	6.517	10.01	6.734	7.956	5.956	4.606	7.65	9.179	7.555	10.42	4.581	3.761	7.362	7.022	7.397	6.595
RARG	9.052	8.439	7.696	9.725	7.6	7.65	8.415	7.765	8.328	7.733	8.526	7.476	8.799	7.463	7.42	7.033	6.995
RARRES3	5.675	10.45	4.95	8.809	9.363	8.149	6.023	11.58	6.512	11.09	8.642	6.462	7.89	5.357	8.592	9.858	9.039
RBP5	3.737	0	0	3.564	5.163	0	1.176	5.394	0	5.04	2.34	1.223	0	0	1.782	0.9304	0
REG3G	0	0	3.324	0	4.697	1.494	0	4.663	0	4.436	4.056	1.808	0	0	1.782	3.71	0
RELA	8.071	9.589	9.073	9.6	9.191	9.299	8.523	9.689	8.613	9.529	9.191	8.42	8.566	9.277	9.353	9.1	9.537
RELB	6.128	9.185	6.656	8.892	8.833	6.791	6.023	8.579	6.363	8.788	7.048	5.867	6.273	5.357	8.018	7.716	7.214
RFX5	8.55	8.67	8.259	9.535	9.638	8.596	8.4	9.893	9.692	9.782	8.818	8.469	9.342	9.638	8.581	8.713	9.27
ROBO1	7.834	8.02	10.38	9.882	7.837	10.15	7.578	7.819	8.133	7.763	10.49	7.554	6.997	9.326	7.574	8.523	9.496
ROBO2	6.172	5.476	7.489	8.172	5.92	9.083	7.659	5.714	7.2	3.027	4.959	7.383	5.363	3.818	3.983	3.593	5.527
ROBO3	2.42	5.857	4.803	7.446	8.04	4.853	4.196	7.619	4.345	7.919	6.745	4.747	5.363	2.461	6.471	7.241	6.923
RPL19	11.84	11.46	13.93	13.64	13	11.95	12.81	13.28	14.03	12.97	13.38	12.16	13.3	10.86	11.91	12.43	13.34
RPLP0	14.37	12.91	14.73	14.32	13.6	13.66	13.47	13.25	14.62	13.31	13.81	12.82	13.65	13.11	13.97	12.85	13.86
RXFP1	0	0	0	0	3.475	1.494	0.3283	4.777	0	0	0	0	0	0	3.367	3.327	2.058
Runx3	5.654	9.8	4.074	10.03	9.141	9.912	9.754	10.53	8.154	11.46	6.2	8.991	5.329	7.036	9.595	7.983	12.09
S100A1	6.65	8.52	8.487	0	4.949	11.81	11.91	4.403	12.91	10.24	10.95	11.19	13.12	7.083	9.054	7.942	11.78
S100A10	9.559	14.57	11.54	14.13	13.56	13.67	13.29	12.69	13.05	13.42	14.33	12.59	13.75	12.92	13.74	12.97	13.97
S100A11	11.03	16.65	12.28	14.97	15.61	15.9	13.82	14.23	13.53	14.45	14.59	13.99	14.58	13.96	14.92	14.22	15.35
S100A12	5.501	8.466	4.511	8.22	6.645	5.545	3.621	5.32	6.966	5.309	5.569	4.471	2.321	5.6	8.327	5.377	5.078
S100A13	10.17	11.8	9.177	10.74	11.01	11.91	10.12	10.67	11.4	10.59	10.44	9.735	11.57	10.12	11.33	10	11.78
S100A14	2.21	5.679	2.018	10.79	5.515	6.909	5.538	5.074	2.163	4.436	3.562	0	2.321	3.126	3.16	2.805	3.532
S100A2	5.501	6.714	1.229	14.33	5.92	10.66	6.654	5.594	4.97	0	8.143	3.978	6.255	4.023	8.048	0	8.784
S100A3	1.964	5.679	0.09181	5.856	4.949	2.918	3.051	3.677	3.106	4.708	6.893	2.924	0	3.58	5.568	4.972	2.058
S100A5	2.21	3.449	0	4.582	4.697	5.431	0	4.253	1.922	5.309	2.591	0	1.098	2.148	5.132	0	0
S100A6	8.446	12.94	9.782	12.1	12.51	14.41	12.47	11.97	11.37	11.9	12.87	11.98	13.56	10.67	14.05	11.51	14.51
S100A7	4.762	7.043	2.724	16.54	7.956	12.97	5.264	6.493	4.938	6.513	5.787	2.808	3.42	5.11	6.201	5.018	6.768
S100A7A	3.48	6.619	1.229	8.097	7.175	7.772	1.466	5.927	0.7841	6.008	3.78	1.545	2.016	4.115	4.414	3.466	3.678
S100A7L2	0	0	0	3.564	0	0	0	1.233	0	3.661	0	0	0	1.191	2.63	2.805	0
S100A8	8.297	12.09	6.508	15.79	8.752	11.8	5.989	9.97	8.699	7.919	8.548	6.881	5.295	6.549	11.09	10.42	8.151
S100A9	8.994	14.51	8.247	16.44	12.72	12.54	7.857	10.26	10.14	10.2	10.69	8.415	6.862	9.116	12.43	11.78	9.471
S100B	9.93	9.43	8.765	8.793	5.515	10.93	12.93	6.821	8.871	11.57	13.31	11.32	11.14	9.14	11.85	5.511	8.952
S100P	4.682	4.958	3.653	7.505	6.327	8.34	3.292	4.777	5.149	0	3.562	2.683	0	4.115	6.305	2.578	3.369
S100Z	3.956	5.857	1.677	4.582	7.224	0	1.913	6.238	0	5.309	4.818	0.2232	0	0	4.589	4.717	2.432
S1PR1	6.128	9.328	4.736	7.276	7.316	6.037	6.034	7.634	5.897	7.091	5.812	6.554	4.643	7.245	7.324	6.75	6.355
S1PR2	10.56	7.428	8.729	7.298	7.837	8.055	6.056	8.141	7.378	8.242	8.143	5.527	7.297	8.849	7.907	6.75	7.405
SAA1	4.873	6.888	2.293	6.027	5.515	6.32	4.31	7.604	3.672	5.731	0	5.615	2.572	5.394	11.88	8.345	8.439
SAA2	3.279	3.449	0.5772	4.428	7.073	5.749	2.254	5.976	4.077	5.791	3.439	4.978	0	3.704	12.24	7.44	7.891
SDC1	6.817	10.67	8.193	12.25	10.43	8.775	8.188	9.151	7.187	8.788	7.6	5.413	5.147	6.296	8.667	7.681	8.653
SDC2	11.8	11.92	9.445	9.244	9.846	8.968	8.334	9.248	6.351	8.81	9.949	7.447	6.547	8.471	9.05	9.206	9.623
SDC3	10.28	11.85	9.4	9.463	10.25	12.65	10.5	12.29	12.22	12.26	10.87	10.37	11.64	9.46	11.9	11.71	12.24
SDC4	9.534	10.71	8.873	11.79	10.58	10.75	10.36	9.667	11.45	9.734	10.75	9.409	10.87	9.911	12.68	10.13	10.53
SDHA	10.08	10.49	10.16	10.34	10.8	9.981	10.27	10.63	11.07	11.19	10.33	9.848	10.7	11.06	11.08	10.26	10.69
SDK1	0	7.588	2.018	6.027	7.6	3.987	3.136	7.02	5.897	6.106	5.447	2.393	2.016	4.572	5.764	6.481	3.678
SELL	5.612	8.97	4.511	7.598	8.04	7.488	4.801	9.743	6.399	9.457	6.536	5.311	5.491	6.515	7.899	7.423	7.456
SELPG	3.657	9.444	0	7.891	7.563	5.122	4.31	7.422	3.591	7.864	5.167	5.393	0	4.918	6.659	6.021	5.488
SEMA3A	11.34	8.74	6.192	6.559	7.403	8.6	4.029	7.088	2.71	7.484	4.913	4.177	3.543	5.534	5.132	5.72	2.975
SEMA3B	7.848	10.2	6.773	6.179	6.033	8.476	9.423	7.195	8.394	9.161	7.465	7.863	6.777	4.696	11.67	7.022	9.315
SEMA3C	8.637	10.47	10.89	8.447	9.09	8.94	7.426	9.135	11.38	7.391	8.683	7.418	6.021	9.197	8.191	10.48	8.718
SEMA3D	9.352	8.717	10.59	8.563	8.288	11.11	8.219	8.531	4.017	7.878	7.342	6.509	6.517	9.649	8.157	7.936	8.439
SEMA3E	5.192	7.115	3.999	5.591	7.403	2.001	4.775	5.927	0	5.669	5.382	3.471	4.037	4.968	5.074	3.327	4.245
SEMA3F	8.663	8.493	6.041	9.209	3.475	6.821	6.445	6.493	5.793	5.224	6.04	6.118	4.984	7.597	6.861	7.182	6.539
SEMA3G	6.35	8.292	2.018	6.559	6.572	4.729	5.264	7.255	5.381	7.793	4.137	5.924	1.629	7.012	6.448	4.262	5.406
SEMA4A	5.248	9.894	4.97	9.979	9.179	6.519	6.012	9.273	6.422	9.425	6.521	5.2	5.865	5.017	7.235	7.592	6.981
SEMA4B	6.836	8.292	6.114	9.535	7.445	8.519	8.002	7.91	7.956	7.27	8.412	7.368	8.906	7.839	7.408	9.285	6.832
SEMA4C	9.771	8.717	8.222	8.266	7.706	10.06	7.451	6.873	10.46	8.274	6.857	8.124	7.469	9.948	9.401	7.856	11.06
SEMA4D	7.839	9.471	6.439	10.79	10.02	8.087	6.045	11.6	7.396	10.71	7.496	5.951	7.567	5.534	8.315	8.951	8.49
SEMA4F	5.695	4.141	3.96	2.185	2.627	6.727	4.115	4.538	6.351	4.1	0	3.683	4.586	4.361	6.06	5.062	5.807
SEMA4G	6.701	4.607	3.96	6.667	5.163	2.918	4.546	4.883	6.04	4.937	3.78	3.13	3.543	3.294	5.014	0.9304	0
SEMA5A	9.249	10.59	10.08	9.226	9.638	10.85	6.998	9.268	11.57	9.703	8.942	6.77	5.716	9.076	9.226	10.35	10.7
SEMA5B	6.65	6.804	5.027	5.794	7.224	3.753	5.522	7.215	5.001	6.681	5.447	4.433	4.94	6.215	6.146	5.511	5.406
SEMA6A	6.808	0	7.569	5.794	6.327	9.518	9.131	5.77	8.548	7.572	6.082	8.745	7.05	10.16	7.693	6.545	7.814
SEMA6B	6.143	9.512	3.055	5.915	7.563	5.349	6.181	7.066	4.485	6.403	4.818	5.509	5.223	6.194	7.373	7.538	6.667
SEMA6C	9.308	7.536	5.935	7.057	6.963	6.088	6.287	6.847	6.901	6.914	6.142	5.373	5.223	7.409	7.759	6.25	6.613
SEMA6D	7.557	4.958	5.994	5.173	4.006	7.7	7.257	6.156	8.527	6.513	5.682	6.896	6.85	6.515	6.228	8.285	7.628
SEMA7A	7.459	7.428	6.541	8.971	8.012	9.204	7.796	9.058	9.861	8.705	9.205	6.715	10.77	6.735	8.033	8.193	6.632
SHFM1	11.02	11.07	10.78	10.42	9.629	11.33	11.19	9.606	11.43	10.28	11.55	10.6	11.01	11.97	10.74	10	10.92
SIGLEC14	0	4.958	2.979	0	5.797	0	0	6.068	0	4.937	3.878	0	0	0	4.745	4.1	2.432
SIX2	3.886	0	0.5772	0	6.033	2.918	2.254	5.655	2.55	5.04	3.562	0.8081	1.629	5.318	5.342	3.327	3.532
SKIV2L	8.58	8.911	9.033	8.386	8.194	8.727	8.945	9.363	8.294	8.721	8.234	8.358	8.943	9.047	8.95	8.105	7.942
SLAMF1	1.964	7.776	1.229	7.847	7.485	4.522	2.094	8.988	4.017	8.154	4.137	2.683	1.098	0	5.568	8.589	4.503
SLAMF6	1.293	6.517	0	7.182	7.563	4.188	2.961	8.909	2.986	8.432	2.591	2.393	0.2502	0	5.437	5.853	5.32
SLAMF7	5.104	11.45	6.217	11.48	12.24	11.8	6.867	12.58	7.279	12.3	9.376	5.031	8.139	4.755	10.7	10.51	12.18
SLIT1	6.64	6.015	2.628	6.179	7.773	4.729	3.679	6.621	2.369	6.773	5.975	3.311	5.716	3.294	5.293	5.228	5.838
SLIT2	9.14	7.903	5.915	6.318	7.563	4.729	5.871	6.996	4.345	7.091	6.04	6.373	3.859	5.357	6.736	6.651	6.289
SLPI	4.976	5.476	2.525	11.23	6.645	9.461	6.969	5.074	2.71	6.152	3.562	1.223	0	0	9.472	5.72	6.595
SMAD3	10.03	10.02	7.941	9.852	9.831	9.573	8.879	10.46	9.333	9.879	9.568	8.334	7.731	9.488	9.43	8.566	9.039
SMAGP	6.485	7.536	6.432	9.238	7.224	7.516	5.522	7.043	5.539	7.091	5.836	5.268	2.973	7.372	8.107	6.211	6.938
SMURF2	9.467	9.564	8.829	10.42	10.24	8.763	8.75	10.34	9.215	10.01	9.615	8.633	8.851	8.975	9.365	9.58	10.39
SOCS1	6.215	8.41	3.442	8.929	7.36	7.772	4.801	8.976	5.978	8.961	7.262	5.154	6.964	6.582	7.795	7.546	7.672
SOCS3	6.324	10.8	7.563	8.753	8.119	9.108	8.197	9.61	7.366	9.916	9.256	7.295	8.215	8.726	10.95	10.37	9.598
SOD1	9.641	9.152	7.103	8.761	8.355	8.968	8.906	7.885	9.296	8.626	8.822	8.037	8.643	7.981	9.039	8.703	8.288
SORT1	10.38	11.77	10.66	10.85	11.53	11.5	12.58	9.729	12.06	11.11	11.8	12.51	11.84	11.45	12.2	11.07	12.72
SP1	8.865	8.597	8.189	9.54	9.103	9.195	8.503	9.167	9.581	9.127	9.217	8.398	9.253	8.77	9.456	8.951	8.752
SPI1	7.778	13.25	8.505	11.98	13.22	9.543	8.967	12.19	8.937	11.75	10.97	8.652	8.752	7.975	10.94	11.24	10.66
SPN	1.667	7.776	3.701	9.136	8.879	6.423	3.984	9.451	2.855	9.516	4.716	3.471	3.42	4.361	5.65	7.804	5.448
SSTR1	0	4.141	0	3.833	5.92	0	0	4.538	0	4.436	1.117	2.031	0	0	2.919	3.173	0
SSTR2	4.203	5.476	1.47	4.428	6.236	0.7051	2.399	4.982	1.632	5.135	3.97	1.808	1.629	5.318	3.547	4.012	2.975
STAT1	9.413	12.27	8.532	12.41	11.66	11.03	9.199	12.37	9.324	13.09	11.12	9.382	11.07	8.712	11.86	11.67	12.64
STAT3	9.118	12.51	10.21	12.19	11.88	12.13	11.03	12.3	10.71	12.08	12	11.07	11.54	11.13	11.99	11.65	11.82
SYK	5.654	9.675	6.806	9.185	10	6.851	6.617	8.89	7.028	8.626	7.65	5.965	5.579	6.82	7.712	8.121	7.022
Spry2	13.68	8.67	8.441	8.922	8.419	10.59	10.5	9.539	9.744	9.556	10.69	9.98	11.23	8.187	10.32	8.089	11.42
Spry4	12.5	7.862	6.184	5.972	6.138	9.976	8.9	7.44	10.35	6.477	7.005	8.408	9.708	7.963	8.364	6.431	8.514
TACR1	4.641	7.536	3.442	6.027	7.563	4.911	3.839	6.459	3.888	6.324	5.655	2.223	3.42	5.567	5.293	2.805	3.811
TANK	9.957	10.43	8.945	11.72	11.11	9.08	9.183	11.15	8.723	10.97	9.835	8.943	9.363	8.812	10.18	10.3	10.09
TAP1	5.987	10.67	6.388	10.17	9.665	9.302	7.85	10.75	7.39	11.78	9.942	8.518	10.38	6.629	10.08	9.206	9.938
TAP2	7.471	10.51	7.375	10.28	9.227	9.789	8.258	10.41	8.588	11.61	9.716	9.189	11.26	8.059	9.877	9.186	9.039
TAPBP	8.663	12.38	9.233	12.44	11.8	10.58	9.803	12.04	9.863	12.84	10.96	9.918	10.6	9.768	11.09	10.96	10.48
TAPBPL	6.542	10.15	5.863	9.644	10.13	7.239	6.099	9.774	7.482	10.04	8.004	5.49	6.7	8.053	8.652	8.398	7.351
TCF4	9.085	9.045	6.795	9.563	8.938	8.036	6.81	9.349	5.757	8.981	7.586	6.633	4.984	8.56	9.123	7.924	8.376
TCF7L2	10.31	9.471	7.723	9.154	9.297	7.885	7.773	9.864	9.517	9.471	8.02	7.522	9.521	7.353	8.345	8.345	7.957
TEC	2.21	6.517	3.792	7.158	7.403	4.594	3.498	5.927	4.766	5.904	3.78	3.615	3.138	4.361	5.39	5.574	5.364
TEK	6.187	8.989	0.9398	6.403	7.019	4.793	4.949	6.924	2.855	6.773	5.003	5.081	2.786	4.202	6.03	5.802	6.195
TGFB1	8.824	11	7.636	9.6	10.27	9.555	8.09	10.27	6.926	10.78	8.009	7.649	7.121	8.787	9.641	9.173	9.348
TGFBR1	10.14	11.44	11.97	11.34	12.11	11.93	11.36	11.51	11.19	11.46	11.28	10.62	11.09	11.14	11.91	11.14	12.01
TGFBR2	9.462	12.19	10.75	10.87	11.86	10.32	10.15	12.02	9.087	11.71	11.71	10.89	10.01	11	11.52	11.46	11.27
TGFBR3	7.99	9.064	6.446	8.832	8.398	7.58	7.783	8.244	8.458	8.65	7.159	8.36	7.878	7.72	8.296	6.68	6.768
THBS1	9.853	13.57	10.62	10.94	11.49	13.14	11.68	12.07	9.439	10.17	13.06	11.67	9.749	11.85	14.91	14.93	14.44
THRA	8.109	9.639	8.079	7.906	8.736	7.449	8.838	8.785	9.38	8.774	8.911	8.466	8.465	9.369	8.093	9.663	8.878
THRB	5.329	7.588	4.11	8.737	7.956	5.349	5.319	7.313	4.729	7.671	5.682	5.081	2.572	6.392	6.228	4.601	5.488
TICAM1	7.213	9.512	7.472	8.712	9.215	7.885	7.593	8.964	8.464	8.825	6.732	7.437	8.409	7.139	7.542	7.862	8.151
TICAM2	6.77	9.045	7.988	8.22	9.427	8.592	7.133	9.583	7.886	9.144	8.073	7.177	7.788	8.399	8.993	8.706	9.476
TIE1	9.251	9.639	8.111	7.486	7.773	6.644	7.164	8.368	5.72	8.404	6.394	6.838	4.037	7.749	7.615	9.23	7.102
TIMP1	11.52	15.02	10.83	11.85	13.31	13.16	12.16	14.27	11.24	13.5	11.64	11.88	12.47	10.83	13.44	12.85	12.61
TIMP2	10.11	13.63	10.31	11.49	12.45	12.36	11.45	12.21	12.72	11.98	11.66	11.78	12.24	12.26	11.52	11.63	11.7
TIMP3	11.81	15.4	9.8	11.08	13.71	13.41	10.97	13.46	12.37	12.25	12.39	10.3	10.91	10.81	13.74	12.92	11.71
TIMP4	5.221	5.679	2.525	0	6.495	3.312	0	6.459	4.802	7.138	3.157	3.311	0	6.614	4.589	3.466	4.245
TK2	7.684	9.832	7.476	9.238	10.05	9.422	8.585	9.798	8.235	9.687	8.879	8.415	8.809	7.427	9.024	9.092	9.589
TLR1	7.048	9.328	6.521	8.581	9.665	7.032	7.233	9.494	6.798	8.981	8.328	7.148	8.74	6.061	8.896	9.223	8.627
TLR10	3.886	3.449	1.677	6.559	7.805	5.122	3.734	8.498	3.507	7.52	4.818	1.545	4.528	3.704	5.61	4.539	4.652
TLR2	9.73	10.76	5.764	9.272	9.846	7.848	5.794	9.302	7.102	9.006	7.832	6.762	6.604	6.913	9.508	8.695	8.581
TLR3	4.085	7.732	2.979	6.947	6.715	5.684	5.569	6.973	6.715	6.583	6.292	5.666	6.424	4.361	6.03	6.513	6.952
TLR4	7.227	10.67	6.282	9.604	10.68	8.276	7.985	10.49	7.96	10.44	8.468	8.109	8.921	7.969	9.593	9.493	9.582
TLR5	5.612	8.162	3.385	7.891	9.023	4.729	6.306	8.214	7.166	7.572	5.415	5.031	4.037	4.361	7.181	6.736	6.785
TLR6	4.976	8.26	4.803	8.184	8.938	7.193	7.053	8.736	6.099	8.274	7.089	7.037	9.353	6.107	7.813	7.994	6.878
TLR7	5.276	9.082	3.127	8.11	10.52	7.459	6.268	9.394	2.55	9.411	6.927	5.13	6.532	5.835	8.107	7.868	8.739
TLR8	5.104	10.64	5.154	10.01	9.767	6.951	5.569	9.991	6.301	9.031	7.971	5.649	5.792	5.064	8.496	8.674	8.013
TLR9	4.682	6.968	3.262	6.403	7.898	4.188	2.761	6.924	3.106	5.791	4.423	0.2232	0.2502	4.635	3.367	4.475	2.432
TNF	3.045	5.857	2.414	8.817	7.271	5.47	3.937	7.65	4.077	8.142	4.662	1.223	5.068	2.148	4.669	6.666	3.532
TNFAIP3	3.956	9.485	5.695	9.092	8.144	7.658	6.171	9.743	5.257	8.766	6.506	5.838	6.838	5.017	8.041	7.791	8.735
TNFRSF10A	2.604	6.714	1.229	7.906	7.403	4.091	3.364	8.204	2.163	7.091	5.045	3.031	3.138	4.202	5.689	5.511	4.044
TNFRSF10B	10.17	10.42	9.492	10.43	9.951	9.677	9.622	9.784	10.5	10.44	9.454	9.893	9.048	8.734	10.96	8.827	9.681
TNFRSF10C	3.814	6.619	3.442	5.517	6.033	4.445	5.978	5.77	4.571	4.827	1.648	5.937	0	4.115	6.515	6.343	5.742
TNFRSF10D	5.405	7.732	3.878	7.426	8.242	6.037	5.083	7.557	4.485	7.41	5.975	4.433	3.859	6.582	7.408	6.307	5.602
TNFRSF11A	3.571	4.958	3.92	6.361	0.3051	5.616	5.337	5.594	0	4.827	5.682	4.747	5.363	5.501	5.568	3.593	5.488
TNFRSF11B	4.908	7.862	6.912	7.877	7.36	5.812	4.546	8.312	3.672	6.364	7.298	4.838	5.636	5.238	6.808	9.278	10.66
TNFRSF12A	5.405	6.714	2.018	6.179	4.949	7.553	5.584	5.594	4.19	5.04	6.506	5.471	5.69	5.534	8.164	4.539	9.276
TNFRSF13B	2.42	0	1.677	3.833	7.485	2.375	2.761	7.387	0	5.604	0	1.223	0	2.719	3.852	3.818	2.729
TNFRSF13C	7.94	5.24	4.428	7.363	8.218	4.594	4.877	8.523	5.12	7.555	6.916	4.649	4.404	5.862	5.342	5.775	4.336
TNFRSF14	7.087	9.925	10.24	10.81	10.94	10.42	11	10.57	13.5	10.61	10.51	10.57	10.76	10.64	9.116	10.51	10.4
TNFRSF17	4.145	7.115	1.229	6.13	10.4	4.445	2.53	9.297	3.672	9.332	5.167	1.545	1.098	3.126	5.903	6.288	4.652
TNFRSF18	4.414	7.311	2.018	8.354	7.316	4.967	4.273	7.634	3.591	8.131	2.805	2.808	0	2.719	5.61	5.228	1.551
TNFRSF19	10.69	10.23	7.5	10.46	8.218	7.535	8.824	6.873	7.835	6.152	8.336	8.783	10.87	6.532	8.811	6.065	10.49
TNFRSF1A	8.591	10.09	8.429	9.863	9.584	9.326	8.64	9.97	8.556	9.822	9.292	8.043	9.155	9.638	10.29	9.322	9.208
TNFRSF1B	6.575	11.47	6.282	10.23	10.4	7.863	7.015	10.48	7.531	11.31	8.456	7.13	6.532	7.305	9.59	8.853	8.658
TNFRSF21	9.006	9.915	8.161	8.572	7.445	8.703	9.472	8.595	7.839	8.488	10.49	9.005	10.89	8.208	9.668	9.139	9.438
TNFRSF25	0	0	0	3.833	5.35	1.494	0	3.896	0	5.135	0	0	0.2502	0.2739	0	0	0
TNFRSF4	5.754	4.141	1.47	7.616	6.033	4.522	4.514	6.681	2.163	7.27	3.97	2.683	2.572	4.918	5.935	5.72	4.787
TNFRSF6B	8.894	9.602	5.873	9.679	8.909	7.562	7.508	7.959	7.579	8.523	8.057	7.273	7.691	7.324	8.056	7.538	6.649
TNFRSF8	2.42	6.714	1.857	6.632	6.495	4.853	4.115	7.275	4.439	7.702	5.167	2.545	3.951	4.811	6.64	5.853	5.179
TNFRSF9	1.667	5.679	2.162	8.497	5.515	5.217	2.254	8.603	4.19	9.281	5.569	1.808	3.138	3.444	5.437	6.087	6.12
TNFSF10	5.454	10.45	4.179	10.84	9.437	8.377	6.494	10.66	6.544	10.53	7.586	5.545	6.739	5.567	8.691	8.795	8.608
TNFSF11	0	5.24	1.677	4.06	5.163	3.987	1.913	4.085	0	4.436	0	0	2.016	3.294	3.708	3.466	5.364
TNFSF12	7.664	10.96	6.351	9.874	10.84	8.985	8.963	10.48	8.29	10.75	8.025	8.911	9.014	8.51	9.69	10.27	10.36
TNFSF13	4.462	6.015	4.64	7.405	7.985	7.741	4.416	6.59	5.622	5.904	5.415	4.393	5.329	5.662	6.402	6.545	4.652
TNFSF13B	8.29	9.915	6.141	9.311	9.907	8.652	6.771	10.6	6.876	10.32	9.174	6.615	7.331	5.99	9.478	10.26	10.19
TNFSF14	3.48	6.158	0	6.798	7.563	3.128	4.31	7.792	3.416	6.802	4.423	2.393	1.629	4.435	5.61	5.106	4.579
TNFSF15	6.324	8.597	5.301	8.84	8.558	6.744	5.538	8.234	4.652	8.626	7.663	4.808	6.838	3.126	7.167	7.989	8.576
TNFSF18	0	0	0.09181	5.355	5.797	3.474	3.216	4.538	0	5.604	2.591	0	3.286	0.2739	2.267	5.574	4.579
TNFSF4	6.229	9.639	5.505	7.083	8.879	8.137	7.426	8.234	6.555	8.584	7.005	5.683	5.69	5.862	8.308	8.313	7.837
TNFSF8	2.42	7.248	1.229	6.273	7.316	3.987	3.679	7.11	0	7.043	3.675	2.683	2.786	2.937	5.188	5.853	4.968
TNFSF9	4.8	7.311	6.184	7.426	7.706	6.209	5.931	7.885	8.245	7.985	6.361	5.393	8.759	5.238	7.139	5.903	6.848
TP53	9.05	11.01	10.96	10.44	9.951	9.439	9.916	10.51	8.409	9.861	9.846	9.53	10.59	9.62	9.233	8.83	9.211
TRAF3	7.719	9.744	8.541	10.11	10.35	8.998	8.229	10.47	8.914	10.19	8.416	8.355	9.141	7.265	8.85	9.557	8.553
TRIM22	7.261	10.36	4.511	10.91	9.767	8.387	6.51	10.33	6.457	11.55	7.298	6.944	7.13	6.565	8.27	8.006	7.92
TRIM27	9.149	8.87	9.479	7.784	8.48	9.132	9.007	8.845	8.716	8.895	8.885	8.703	9.394	8.612	9.626	9.059	8.994
TRIM46	7.829	5.476	2.293	6.027	6.414	4.365	5.643	6.113	6.49	5.957	2.591	3.031	4.894	5.567	5.014	5.511	5.899
TRIM5	8.146	8.057	7.248	8.375	7.36	7.708	6.791	7.524	7.476	7.466	7.504	6.311	7.617	5.631	7.052	7.474	7.672
TRIM69	1.964	0	0	4.256	6.033	0	0.3283	5.594	0	4.708	0.2693	1.223	0	0	0	4.012	0
TRPC4AP	11.13	10.54	10.34	11.05	10.28	10.3	9.94	10.78	10.67	10.72	10.27	9.676	10.63	9.839	10.73	10.19	10.58
UBR1	8.658	8.196	7.264	8.978	8.218	8.786	7.586	8.771	8.792	8.658	7.549	7.3	8.192	7.605	7.89	8.34	7.707
UBXN1	7.632	6.158	7.458	7.651	7.867	5.651	5.989	7.604	5.913	7.205	5.569	5.352	6.29	6.41	5.342	5.951	5.565
ULBP1	4.259	6.619	1.677	6.13	7.36	2.375	1.913	6.068	0.7841	5.791	5.242	1.808	2.572	6.706	5.869	4.475	4.968
ULBP2	4.837	6.517	3.603	6.483	8.04	4.279	3.051	6.651	1.922	6.441	4.606	3.471	2.321	3.58	5.999	4.012	3.932
