Runx3	8.572	10.05	9.6	7.754	8.888	7.741	11.1	5.649	6.711	9.282	8.5	8.737	10.33	8.024	10.45	11.72
S100A1	11.92	6.2	11.32	6.838	8.86	13.11	11.98	5.503	11.53	12.15	12.05	10.29	10	9.8	10.52	12.68
S100A10	13.72	14.37	13.28	13.89	13.87	13.28	13.15	14.12	12.27	12.79	12.84	14.22	12.77	12.94	14.2	13.58
S100A11	13.89	14.78	14.1	14.85	14.51	14.36	14.43	15.54	13.45	14.21	14.34	15.74	13.69	13.8	15.28	14.94
S100A12	6.565	3.25	5.338	3.765	5.13	0	3.694	4.569	4.99	3.622	4.417	9.898	4.179	4.171	6.044	0
S100A13	11.11	10.9	10.92	10.48	10.46	11.16	11	11.26	10.58	10.61	11.67	11.49	11.27	10.18	11.07	11.68
S100A14	4.517	9.619	9.713	8.093	10.58	7.599	0	4.242	5.374	7.881	0	11.04	3.339	2.355	7.943	2.329
S100A2	7.823	11.42	11.53	9.546	12.52	9.743	5.005	9.912	9.557	10	8.021	14.81	6.871	5.397	10.79	8.045
S100A3	2.982	8.099	5.172	9.249	5.914	5.288	2.711	5.425	2.648	3.309	5.175	6.475	4.591	3.697	4.589	2.329
S100A5	0	0	2.713	0	3.592	0	1.746	5.16	2.648	0	1.777	0	3.021	3.345	0	0.8881
S100A6	12.43	13.58	12.48	11.97	13.04	11.97	12.22	14.74	13.31	12.16	13.73	12.93	12.08	11.42	13.5	13.98
S100A7	5.399	10.87	14.08	9.576	14.76	9.464	4.916	5.716	11.14	11.62	4.677	15.95	5.703	4.724	12.09	4.822
S100A7A	4.707	3.25	6.998	0.7299	6.618	3.021	3.829	4.569	5.311	2.352	0.3988	8.936	4.591	3.873	4.764	1.988
S100A7L2	0	0	0	0	0	0	0	0	0	0	0	0	1.086	0	0	0
S100A8	7.602	9.711	12.4	6.935	14.14	6.895	6.164	7.307	11.22	9.962	5.865	15.68	8.37	5.397	11.36	5.882
S100A9	9.31	9.901	12.77	9.162	14.25	7.713	8.279	9.483	11.5	10.44	8.391	16.11	10.05	8.358	12.15	8.346
S100B	13.71	10.75	12.3	8.965	12.14	12.53	12.47	12.47	13.28	13.54	12.9	8.072	10.25	9.61	13.8	11.25
S100P	5.399	7.605	9.671	6.698	8.122	4.329	1.441	2.172	6.699	5.32	4.099	7.484	0	4.596	7.227	2.836
S100Z	4.707	2.961	2.713	2.108	0	0	3.082	4.046	3.529	1.965	1.777	1.756	4.706	1.78	5.363	0
S1PR1	8.09	8.395	7.75	6.725	6.513	6.781	5.881	5.958	6.759	6.129	7.899	8.414	7.392	7.554	8.325	6.246
S1PR2	8.096	8.015	7.801	6.989	7.688	8.542	7.794	8.63	8.138	8.136	8.663	7.808	7.826	7.791	8.709	7.98
SAA1	9.204	10.96	10.19	5.684	0	3.338	2.563	0	5.177	4.097	8.888	2.979	6.393	6.433	8.36	4.875
SAA2	8.281	8.271	9.463	4.817	2.007	2.613	0	0	5.311	0	6.573	4.078	3.918	4.869	6.322	2.329
SDC1	7.503	11.69	11.69	10.79	12.43	10.27	6.526	8.922	8.645	10.15	6.385	12.96	9.201	6.986	10.18	7.95
SDC2	12.07	10.68	9.632	9.001	10.11	9.815	7.764	9.55	10.66	11.15	9.755	11.17	8.962	9.556	10.26	8.845
SDC3	13.14	10.58	10.64	9.709	11.86	11.19	12.21	12.25	13.07	12.84	12.56	10.49	12.52	9.472	12.06	13.23
SDC4	11.25	11.38	12.22	10.46	11.88	11.23	11.34	13.73	10.69	10.56	9.87	10.55	10.06	9.013	10.88	9.546
SDHA	10.53	10.72	10.7	10.38	10.18	10.67	10.92	9.744	10.09	10.53	10.55	10.77	11.56	10.81	11.12	10.52
SDK1	5.284	7.428	6.652	6.805	6.7	5.908	3.376	6.347	4.95	5.135	4.845	6.966	6.341	5.377	6.403	3.635
SELL	10.06	6.33	7.216	6.501	6.188	7.442	7.94	6.618	6.794	8.542	9.342	7.429	9.087	6.336	7.212	6.006
SELPG	7.159	6.889	7.385	6.015	7.216	7.383	4.648	4.242	6.103	6.517	7.437	8.316	6.191	5.839	7.397	3.21
SEMA3A	9.001	7.762	7.338	4.748	7.711	8.164	4.685	9.434	5.573	5.887	5.408	5.529	6.883	5.577	6.668	5.565
SEMA3B	11.7	10.11	8.663	7.59	9.456	8.767	8.297	12.77	9.465	9.489	11.35	9.117	9.159	5.922	10.25	11.45
SEMA3C	8.33	10.34	9.632	7.98	9.442	9.244	8.052	9.388	8.16	9.014	8.823	9.436	8.647	9.486	9.101	8.759
SEMA3D	10.69	9.994	9.181	8.214	9.795	9.518	8.282	6.508	11	10.6	9.611	7.959	7.313	7.625	8.563	7.633
SEMA3E	5.635	7.122	7.226	4.712	3.592	0.1682	4.534	6.469	4.146	3.879	4.008	0	4.33	4.924	5.657	3.635
SEMA3F	6.899	9.106	8.667	7.411	9.72	7.228	5.912	4.415	6.432	7.417	6.127	9.146	6.41	7.957	7.436	5.882
SEMA3G	6.949	9.378	8.404	6.532	5.994	6.023	4.32	5.958	5.212	5.444	6.272	7.484	5.757	7.4	8.162	5.023
SEMA4A	7.137	8.387	8.608	7.231	8.524	7.022	6.926	5.16	5.651	8.054	7.365	8.722	8.303	7.024	7.595	6.616
SEMA4B	9.211	9.34	8.863	8.497	9.846	8.462	7.874	8.512	8.53	8.777	7.8	10.43	8.463	7.758	8.446	7.133
SEMA4C	8.493	9.168	8.793	8.295	9.005	7.483	9.279	8.707	9.14	8.692	8.75	9.856	9.352	8.998	9.732	11.4
SEMA4D	9.034	8.886	8.853	8.046	9.608	8.303	7.25	8.893	7.292	9.323	8.954	9.445	9.59	6.642	7.897	6.764
SEMA4F	4.042	3.698	3.829	1.578	4.557	4.399	2.711	5.842	6.027	3.123	5.784	4.259	6.393	1.998	5.25	6.052
SEMA4G	3.841	6.532	6.15	4.817	7.026	5.325	3.621	2.172	4.466	5.732	2.935	6.054	5.174	2.641	5.061	3.21
SEMA5A	10.67	10.18	11.43	8.621	11.18	9.054	7.902	8.005	11.35	10.44	7.853	10.31	8.247	9.825	11.24	11.31
SEMA5B	6.152	6.131	5.413	4.817	6.165	6.714	5.061	3.55	5.676	3.992	6.082	7.351	5.73	6.728	5.307	4.651
SEMA6A	6.373	7.592	7.644	9.649	6.747	8.572	8.32	2.172	4.629	6.517	8.331	9.473	6.323	9.393	9.673	8.204
SEMA6B	5.635	5.722	5.62	5.527	6.438	6.21	5.142	6.213	6.503	4.74	6.938	8.131	7.322	6.286	8.58	6.936
SEMA6C	6.316	7.552	7.45	6.247	7.499	7.257	5.817	7.328	6.828	5.972	6.767	8.975	7.721	7.269	7.696	6.305
SEMA6D	7.695	7.122	8.486	6.183	7.781	7.467	8.279	7.35	8.393	8.436	7.209	9.368	6.11	6.559	8.261	6.12
SEMA7A	7.495	7.322	7.706	8.786	8.416	8.841	7.525	9.429	9.018	7.457	6.875	8.969	8.974	8.625	9.591	7.02
SHFM1	10.38	10.31	9.914	10.39	10.38	8.878	10.87	10.68	10.51	10.47	9.88	11.13	9.88	10.63	10.04	11.49
SIGLEC14	4.042	0	1.713	2.495	3.107	2.613	1.054	2.788	0	3.309	0	1.756	4.65	0	0	2.836
SIX2	5.16	2.598	3.935	4.241	2.37	2.356	0	0	4.865	4.195	3.286	6.054	4.01	4.492	6.044	1.54
SKIV2L	8.892	8.395	8.567	8.283	8.657	8.584	9.244	7.802	8.629	8.636	9.365	8.833	9.226	8.986	8.959	8.162
SLAMF1	5.695	4.546	5.986	5.122	5.033	5.325	3.893	1.072	5.212	6.609	5.941	4.815	7.066	3.084	4.493	3.862
SLAMF6	5.991	2.598	3.45	3.765	3.955	3.917	4.493	0	3.415	6.129	5.756	5.381	6.249	2.641	3.094	3.035
SLAMF7	8.363	8.196	7.772	8.988	8.775	9.609	8.294	2.788	7.537	10.75	8.882	10.5	10.89	6.243	7.81	7.288
SLIT1	5.538	4.92	3.298	4.241	4.557	5.173	5.834	5.254	4.99	5.999	4.486	6.149	6.068	3.263	5.468	5.023
SLIT2	7.023	8.529	9.035	6.356	7.63	7.838	4.174	7.892	6.976	6.996	7.355	7.906	6.601	7.423	7.728	6.098
SLPI	11.57	10.25	10.06	8.34	10.73	8.113	2.968	2.788	6.861	8.288	6.557	13.33	2.614	3.816	9.415	0.8881
SMAD3	9.598	10.65	10.12	9.58	10.04	9.856	9.079	9.568	9.814	9.687	10.15	10.7	10.4	9.566	10.05	8.932
SMAGP	6.644	8.502	8.916	7.394	9.328	7.022	5.662	7.144	7.661	6.912	6.439	9.817	6.989	7.492	7.925	5.802
SMURF2	8.4	10.19	9.931	9.333	10.16	9.745	8.828	11	10.27	9.585	9.557	10.3	9.659	9.934	9.513	8.919
SOCS1	8.306	7.413	8.082	5.939	6.548	6.82	6.125	6.013	7.147	7.859	7.068	7.114	7.219	5.895	6.93	5.688
SOCS3	9.438	11.73	11.38	8.194	9.117	8.316	7.704	9.346	8.868	8.214	10.69	9.98	10.01	10.69	10.67	9.507
SOD1	9.106	9.289	8.935	9.759	8.775	8.941	8.93	8.95	10.11	9.225	8.513	9.202	8.72	7.515	9.576	8.485
SORT1	13.38	11.9	13.3	11.72	12.16	12.71	12.2	12.14	11.62	12.64	12.21	12	12.23	10.8	12.23	12.64
SP1	9.72	9.374	9.507	8.758	9.381	8.546	9.419	9.147	9.692	9.475	9.601	9.561	9.002	8.693	9.656	8.107
SPI1	8.835	10.6	10.27	10.55	10	10.24	8.113	9.986	9.686	10.8	9.465	10.3	10.6	9.319	10.6	9.494
SPN	6.777	6.71	6.357	6.143	6.618	5.494	6.575	3.219	5.142	7.407	7.249	7.205	7.57	4.078	6.349	5.023
SSTR1	0	3.491	3.128	2.8	3.287	2.831	0.5237	3.219	3.005	0	2.164	0	3.339	2.355	3.722	0
SSTR2	4.133	2.961	3.298	3.163	0	4.009	3.544	3.219	3.913	4.373	3.91	5.663	3.918	3.979	4.493	0
STAT1	10.3	10.74	9.709	9.971	10.33	10.68	11.31	8.393	10.35	12.71	10.98	10.9	11.75	9.127	9.967	9.81
STAT3	11.64	12.24	12.29	11.34	12	11.66	11.6	11.9	12	12.28	11.6	12.39	11.35	11.5	11.9	11
SYK	7.092	7.512	7.503	8.05	8.898	7.321	5.817	7.095	6.883	8.105	7.167	8.516	8.475	7.866	8.318	6.764
Spry2	11.52	10.34	11.83	8.267	10.63	11.67	11.08	11.79	12.1	11.59	11.33	9.001	10.82	8.534	9.482	10.9
Spry4	11.25	8.179	11.28	6.143	9.47	10.93	9.485	8.639	11.91	11.12	9.571	8.199	10.04	8.224	7.41	8.619
TACR1	5.16	6.095	5.298	4.474	4.409	4.706	3.187	4.046	4.577	4.674	4.791	5.598	4.813	5.489	5.657	4.231
TANK	9.677	10.56	10.63	9.713	10.57	10.54	9.094	9.609	9.783	10.41	9.435	10.76	10.06	9.424	10.15	9.265
TAP1	9.42	9.261	8.278	8.638	9.221	8.787	11.17	7.706	8.389	10.8	9.931	9.174	9.953	6.832	8.982	8.42
TAP2	9.606	8.849	8.628	8.475	8.641	8.944	11.14	7.786	8.648	10	10.1	9.298	9.852	7.194	9.45	8.342
TAPBP	11.64	10.88	10.81	10.2	10.62	10.65	12.12	10.56	10.32	11.75	11.19	11.14	11.44	9.736	11.16	10.01
TAPBPL	8.354	8.64	8.596	7.57	8.445	8.307	8.113	7.964	7.259	9.271	7.93	8.498	8.118	7.728	8.539	6.616
TCF4	8.363	9.882	9.216	8.057	9.422	8.896	5.927	7.755	8.488	8.143	8.032	10.41	8.299	8.453	8.837	7.307
TCF7L2	8.445	10.4	10.42	9.784	9.529	9.884	7.188	8.78	8.331	8.721	9.257	9.799	8.471	9.008	8.959	8.506
TEC	3.841	6.585	5.45	5.665	7.183	5.462	4.493	6.166	4.95	5.23	6.473	6.149	5.495	4.527	6.174	4.767
TEK	5.665	7.692	7.035	5.35	6.339	5.955	2.563	8.915	6.027	5.033	5.608	8.096	4.591	5.987	6.264	3.963
TGFB1	9.302	9.34	9.023	8.242	9.493	8.982	8.766	8.936	9.008	9.01	9.301	10.41	9.305	8.46	9.729	8.773
TGFBR1	11.24	11.4	11.48	10.86	11.21	11.26	12.2	12.11	11.66	11.07	11.19	12.28	11.01	10.85	12.39	11.89
TGFBR2	11.58	12.15	11.53	10.97	11.36	11.39	9.732	10.74	11.53	11	11.49	11.55	10.56	10.68	11.97	10.07
TGFBR3	9.722	10.61	10.14	8.636	9.283	8.73	8.237	6.653	7.661	8.61	8.872	9.504	7.748	8.111	9.476	8.393
THBS1	13.14	11.82	11.71	11.18	12.16	13.03	10.5	12.73	13.57	10.95	11.31	13.29	13.14	12.33	13.44	13.14
THRA	8.157	10.2	9.696	8.462	9.141	9.156	8.681	8.308	8.382	8.945	8.996	9.282	8.194	9.915	9.348	8.963
THRB	7.18	8.782	8.808	6.896	8.82	7.78	4.012	4.835	5.701	6.76	6.507	8.424	5.395	6.541	7.869	5.319
TICAM1	7.495	9.207	8.896	8.002	8.091	8.356	7.789	8.723	7.183	8.277	8.764	9.02	8.33	7.523	9.029	8.698
TICAM2	7.724	8.271	8.059	8.415	7.997	8.884	6.39	9.788	8.242	9.02	7.86	8.73	7.942	7.773	8.627	8.576
TIE1	7.702	9.261	8.273	7.126	7.719	7.941	5.359	6.469	7.623	5.887	7.419	9.324	7.238	8.37	8.502	6.6
TIMP1	13.42	12.23	12.06	11.13	12.55	12.64	11.42	14.97	13.4	12.45	12.32	12.08	13.7	11.68	12.68	13.03
TIMP2	11.93	13.66	12.12	11.88	12.45	12.34	12.11	12.85	12.45	11.91	13.06	13.62	11.8	12.33	13.57	11.98
TIMP3	11.6	14.43	13.02	11.92	12.51	12.38	9.264	15.8	11.53	11.45	13.86	12.58	13.28	12.8	12.16	12.98
TIMP4	6.899	8.865	7.237	4.817	1.522	3.021	2.563	5.16	0	3.309	3.91	5.953	3.713	6.296	5.902	2.836
TK2	8.892	10.31	9.719	8.623	9.173	9.633	9.243	9.652	9.602	9.578	9.292	9.961	8.832	8.143	9.94	8.972
TLR1	6.911	7.442	7.849	8.298	7.113	8.27	7.789	9.134	7.866	8.597	8.312	7.311	8.348	6.954	9.084	6.96
TLR10	7.046	2.961	5.52	5.327	4.626	5.213	6.058	6.117	5.311	6.357	7.011	4.419	7.614	3.177	5.701	3.963
TLR2	8.178	6.824	7.162	6.379	6.07	6.942	6.19	8.521	7.903	8.13	6.127	7.39	8.679	6.144	8.959	7.814
TLR3	6.108	7.192	7.216	5.826	6.762	6.87	6.475	5.716	6.893	7.967	6.808	6.28	7.088	5.255	5.864	5.158
TLR4	7.702	9.194	8.616	8.652	8.004	8.534	7.41	8.723	9.039	9.211	8.562	9.218	9.259	8.305	9.675	8.738
TLR5	6.354	7.322	6.998	5.441	5.886	6.741	4.685	6.213	6.007	6.177	5.639	6.71	6.769	6.167	6.873	5.882
TLR6	7.434	7.067	7.413	7.668	6.762	7.149	7.87	9.695	7.431	7.881	8.566	7.998	8.174	6.705	7.934	6.225
TLR7	6.999	7.307	6.486	7.166	6.531	7.499	6.623	8.121	7.147	8.327	7.346	7.39	8.005	6.533	8.304	7.317
TLR8	6.41	7.086	6.338	6.115	6.142	7.149	5.549	7.016	6.402	8.209	6.781	7.687	7.238	5.767	7.474	5.882
TLR9	5.284	5.463	5.683	4.748	4.485	4.009	4.534	5.425	3.826	6.078	5.784	6.149	5.956	3.566	4.589	3.366
TNF	4.765	7.353	7.205	6.532	6.777	6.267	3.082	4.951	4.283	7.222	5.577	5.844	6.002	4.754	6.429	1.54
TNFAIP3	8.189	8.938	10.08	6.321	8.469	7.276	6.614	6.989	7.308	7.766	8.187	8.048	8.668	6.736	7.641	8.623
TNFRSF10A	5.504	6.449	6.172	4.675	5.675	5.429	4.452	2.788	5.311	5.887	5.891	6.939	5.526	4.215	6.205	3.035
TNFRSF10B	8.715	9.939	10.3	8.652	9.78	8.699	11.14	10.22	10.71	9.777	10.3	9.81	9.06	8.958	10.8	8.752
TNFRSF10C	3.474	5.406	4.935	5.792	2.37	0	6.526	3.819	6.121	3.309	5.257	5.381	4.097	3.816	4.679	5.2
TNFRSF10D	7.058	7.175	7.071	6.436	6.865	5.908	5.115	7.371	5.84	5.972	6.724	7.749	6.249	6.452	7.663	5.2
TNFRSF11A	6.216	6.686	6.588	5.547	7.452	5.834	5.927	6.43	6.387	4.804	1.777	6.801	5.646	4.869	6.505	3.507
TNFRSF11B	6.832	7.104	5.035	5.684	6.298	6.375	7.361	8.005	6.503	7.15	5.966	6.4	8.4	5.001	6.601	8.14
TNFRSF12A	7.058	5.572	5.298	4.978	6.142	6.393	7.15	8.915	6.356	4.923	8.233	6.829	6.715	4.34	6.733	8.379
TNFRSF13B	5.695	2.113	4.52	4.291	0	3.818	4.885	0	4.146	4.097	5.669	2.979	6.687	1.78	4.027	2.836
TNFRSF13C	9.602	6.991	7.047	7.377	7.365	7.643	7.163	5.716	5.926	6.026	8.187	7.351	8.618	6.211	5.416	7.355
TNFRSF14	9.23	10.56	9.878	10.59	9.789	10.77	11.14	9.303	9.661	10.95	11.05	10.99	10.64	10.71	10.71	11.07
TNFRSF17	7.602	2.113	5.961	7.146	5.968	5.587	4.755	4.046	5.105	7.987	5.296	7.227	9.035	4.418	2.442	2.329
TNFRSF18	5.942	7.704	7.128	5.774	7.758	6.109	4.611	4.708	2.43	6.661	5.577	5.457	6.755	4.418	5.785	4.385
TNFRSF19	11.13	10.28	10.14	8.694	11.54	9.604	9.424	11.03	11.19	10.48	10.71	9.218	7.734	6.908	8.527	10.61
TNFRSF1A	9.438	9.606	9.763	9.09	9.83	9.701	8.96	9.901	9.843	9.583	9.48	9.904	9.049	9.206	10.57	8.568
TNFRSF1B	8.581	9.244	8.342	7.605	7.876	7.941	7.668	7.907	7.833	9.157	8.888	9.403	9.046	8.06	9.558	8.096
TNFRSF21	11.34	9.524	9.567	8.546	10.13	8.984	10.35	7.144	10.69	11.91	9.675	10.23	9.396	9.271	9.273	9.739
TNFRSF25	2.526	4.183	3.298	1.867	3.287	0.1682	3.187	0	3.291	0	0	0.1713	3.189	0.2528	0	0
TNFRSF4	5.504	5.217	4.883	4.241	4.329	4.399	4.32	0	4.99	5.559	5.891	0	6.586	5.594	3.722	4.651
TNFRSF6B	8.445	8.658	8.537	8.024	8.268	8.144	8.149	10.94	7.981	8.283	8.632	8.707	8.558	7.451	8.38	7.686
TNFRSF8	5.116	4.835	3.45	4.675	4.329	5.494	4.493	5.578	5.246	5.764	5.728	4.259	6.659	5.489	6.505	5.532
TNFRSF9	5.399	4.745	4.588	3.052	4.557	6.41	5.716	0	4.408	6.898	5.334	4.259	6.068	1.523	1.22	4.385
TNFSF10	7.341	9.72	9.397	8.089	9.312	8.334	7.913	5.958	7.935	9.105	7.866	10.05	8.383	7.12	8.539	6.75
TNFSF11	3.945	2.961	2.128	1.867	3.107	3.021	2.968	2.788	2.648	3.992	2.164	2.979	6.002	0.2528	4.764	4.231
TNFSF12	9.26	10.6	9.914	9.335	9.449	9.062	10	9.159	9.588	10.05	9.63	9.887	9.802	8.49	10.97	10.47
TNFSF13	5.399	6.267	5.743	6.115	6.419	5.978	5.359	5.254	6.475	6.898	6.127	6.194	6.586	5.318	6.554	5.394
TNFSF13B	9.823	7.526	7.955	7.873	7.622	8.138	7.958	8.241	9.417	9.477	8.771	7.959	9.912	6.86	8.502	7.814
TNFSF14	4.299	5.217	4.216	5.149	5.177	4.911	4.273	1.072	3.995	5.887	6.795	4.564	6.002	4.897	6.143	0
TNFSF15	7.478	7.209	6.698	6.156	6.211	7.888	6.536	5.901	7.074	8.08	6.33	8.096	7.9	5.737	7.286	7.73
TNFSF18	4.133	4.435	3.298	4.385	4.981	2.613	4.32	1.072	2.838	5.827	3.286	3.631	3.599	3.084	3.722	5.319
TNFSF4	8.167	6.449	7.644	6.447	7.324	7.149	8.306	7.262	8.463	7.543	6.06	6.939	7.96	7.29	6.554	7.633
TNFSF8	6.791	5.463	5.338	3.9	3.723	4.862	3.694	4.046	3.734	4.674	4.996	4.695	5.526	3.496	6.455	5.2
TNFSF9	6.085	7.785	6.856	6.209	8.127	6.988	5.625	6.213	5.374	6.695	7.269	6.511	5.617	7.103	6.578	6.486
TP53	9.753	10.9	10.66	9.281	10.81	10.57	9.285	9.626	10.08	10.14	10.18	10.61	10.1	10.29	9.513	9.813
TRAF3	8.118	9.079	9.27	8.346	9.264	9.186	8.791	10.12	8.743	9.208	8.529	9.344	9.477	7.921	9.129	8.551
TRIM22	8.917	9.531	8.721	7.686	8.279	8.159	9.231	7.262	7.877	9.683	9.078	9.99	9.156	7.237	8.458	7.626
TRIM27	8.291	8.342	8.656	8.818	8.377	9.329	9.597	8.275	8.924	8.99	9.383	8.542	8.996	9.099	9.457	8.897
TRIM46	5.071	4.745	4.713	4.516	4.485	4.53	5.716	7.069	2.43	5.32	5.371	5.216	5.884	5.19	4.279	5.829
TRIM5	7.618	7.936	7.69	6.542	7.414	8.174	7.909	7.786	7.924	8.773	7.626	8.47	7.531	6.386	7.512	7.133
TRIM69	2.982	1.376	0	3.537	0	1.642	2.563	0	0	3.474	1.777	0	1.086	0.2528	0	0
TRPC4AP	10.33	10.6	10.53	10.1	10.26	10.5	10.14	9.788	10.19	10.62	10.28	10.95	10.34	9.997	10.53	9.873
UBR1	8.467	8.409	8.288	7.294	8.191	8.293	8.6	8.707	8.246	8.721	8.487	8.995	8.467	7.588	8.751	7.618
UBXN1	6.373	7.383	6.935	5.908	6.651	6.524	6.085	6.508	5.676	6.357	6.524	7.622	6.427	6.788	6.668	6.343
ULBP1	5.024	4.183	3.128	2.656	3.844	3.917	2.563	5.16	5.491	2.657	3.91	0.1713	4.959	6.584	1.957	2.604
ULBP2	5.571	4.039	4.035	3.452	5.266	2.831	4.409	5.901	5.246	2.352	3.91	6.102	5.646	4.784	5.25	4.822
VCAM1	10.12	9.407	9.948	8.068	9.338	9.811	9.279	5.342	9.943	10.54	9.289	9.591	10.41	8.297	9.678	9.673
VCAN	10.21	10.36	9.748	9.597	9.998	11.35	6.595	7.51	10.65	8.757	9.204	11.98	10.91	10.61	11.64	9.742
VEGFA	11.3	10.42	10.38	9.317	10.54	9.251	10.06	14.02	9.673	8.605	9.358	11.46	10.52	11.99	10.4	11.45
VIM	5.435	6.299	6.486	6.458	7.25	6.87	5.005	5.958	6.084	6.744	5.838	3.872	6.323	8.108	5.701	4.589
VTN	2.229	0	3.128	2.931	2.007	2.831	2.968	5.254	3.291	1.965	1.777	3.631	3.189	3.566	3.542	2.329
WNT5A	7.537	7.894	8.162	6.959	8.764	7.965	5.972	9.058	6.956	8.374	6.925	10.45	7.531	6.189	7.536	7.427
XCL1	5.81	3.491	3.935	3.9	3.107	4.096	5.115	4.242	3.913	4.804	4.486	4.815	4.863	4.841	4.92	3.366
XCR1	5.399	6.2	5.298	5.278	6.684	5.133	4.224	5.16	3.826	6.609	4.845	5.216	5.73	2.505	5.975	3.21
Xbp1	11.35	9.385	9.883	9.471	9.697	10.1	9.353	10.67	9.461	10.16	9.415	11.02	11.67	8.914	10.25	9.695
ZAP70	8.199	7.751	7.757	6.871	8.236	7.869	7.569	5.342	6.759	8.266	8.466	8.06	9.005	6.533	6.854	5.802
ZC3HAV1	10.09	10.62	10.41	9.488	10.51	9.74	10.04	10.43	9.477	10.4	10.33	10.71	10.31	9.991	10.13	10.17
